Lateness_t2;Assembly_t2;Total_t2;CycleTime_t2;Consumab_t2;Material_t2;InDueTotal_t2;Lateness_t1;Assembly_t1;Total_t1;CycleTime_t1;Consumab_t1;Material_t1;InDueTotal_t1;Lateness_t0;Assembly_t0;Total_t0;Consumab_t0;Material_t0;InDueTotal_t0;CycleTime_t0
-799.2007168;3.993736662;558;1609.553763;19944.57755;3214058.845;500;-806.100885;4.009383409;565;1606.026549;19983.09375;3212303.194;507;-812.0700525;4.016512277;571;19974.11438;3215668.695;513;1592.727431
-806.100885;4.009383409;565;1606.026549;19983.09375;3212303.194;507;-812.0700525;4.016512277;571;1599.691769;19974.11438;3215668.695;513;-817.5069444;4.031688235;576;19978.0758;3209260.303;518;1587.274443
-812.0700525;4.016512277;571;1599.691769;19974.11438;3215668.695;513;-817.5069444;4.031688235;576;1592.727431;19978.0758;3209260.303;518;-823.2590051;4.059176114;583;19959.67442;3215612.834;525;1582.661017
-817.5069444;4.031688235;576;1592.727431;19978.0758;3209260.303;518;-823.2590051;4.059176114;583;1587.274443;19959.67442;3215612.834;525;-828.9745763;4.056958453;590;19978.54153;3211497.027;532;1579.089376
-823.2590051;4.059176114;583;1587.274443;19959.67442;3215612.834;525;-828.9745763;4.056958453;590;1582.661017;19978.54153;3211497.027;532;-832.2360877;4.069111032;593;19986.32788;3209998.277;535;1572.379599
-828.9745763;4.056958453;590;1582.661017;19978.54153;3211497.027;532;-832.2360877;4.069111032;593;1579.089376;19986.32788;3209998.277;535;-838.1421405;4.074864349;598;19987.85989;3212163.754;540;1565.147351
-832.2360877;4.069111032;593;1579.089376;19986.32788;3209998.277;535;-838.1421405;4.074864349;598;1572.379599;19987.85989;3212163.754;540;-844.6390728;4.08548125;604;19985.42443;3214085.537;546;1560.528642
-838.1421405;4.074864349;598;1572.379599;19987.85989;3212163.754;540;-844.6390728;4.08548125;604;1565.147351;19985.42443;3214085.537;546;-849;4.08220696;611;19979.37843;3211910.499;553;1555.303716
-844.6390728;4.08548125;604;1565.147351;19985.42443;3214085.537;546;-849;4.08220696;611;1560.528642;19979.37843;3211910.499;553;-853.3634895;4.096848505;619;19977.76163;3214356.021;561;1552.631833
-849;4.08220696;611;1560.528642;19979.37843;3211910.499;553;-853.3634895;4.096848505;619;1555.303716;19977.76163;3214356.021;561;-856.062701;4.095418347;622;19983.11844;3214262.082;564;1547.638535
-853.3634895;4.096848505;619;1555.303716;19977.76163;3214356.021;561;-856.062701;4.095418347;622;1552.631833;19983.11844;3214262.082;564;-861.6671975;4.11326762;628;19970.86294;3212858.632;570;1541.494471
-856.062701;4.095418347;622;1552.631833;19983.11844;3214262.082;564;-861.6671975;4.11326762;628;1547.638535;19970.86294;3212858.632;570;-866.7266983;4.11944375;633;19973.54073;3211115.364;575;1534.694704
-861.6671975;4.11326762;628;1547.638535;19970.86294;3212858.632;570;-866.7266983;4.11944375;633;1541.494471;19973.54073;3211115.364;575;-874.6074766;4.120231554;642;19981.79673;3214266.77;584;1530.353941
-866.7266983;4.11944375;633;1541.494471;19973.54073;3211115.364;575;-874.6074766;4.120231554;642;1534.694704;19981.79673;3214266.77;584;-878.4714065;4.131978415;647;19969.49898;3210531.801;589;1522.705793
-874.6074766;4.120231554;642;1534.694704;19981.79673;3214266.77;584;-878.4714065;4.131978415;647;1530.353941;19969.49898;3210531.801;589;-884.1722561;4.148669537;656;19986.32956;3215400.743;598;1519.736364
-878.4714065;4.131978415;647;1530.353941;19969.49898;3210531.801;589;-884.1722561;4.148669537;656;1522.705793;19986.32956;3215400.743;598;-887.2909091;4.128445918;660;19973.17554;3203178.802;602;1517.186747
-884.1722561;4.148669537;656;1522.705793;19986.32956;3215400.743;598;-887.2909091;4.128445918;660;1519.736364;19973.17554;3203178.802;602;-891.2138554;4.139341562;664;19964.45654;3216322.939;606;1514.349183
-887.2909091;4.128445918;660;1519.736364;19973.17554;3203178.802;602;-891.2138554;4.139341562;664;1517.186747;19964.45654;3216322.939;606;-895.8989599;4.157450598;673;19962.28309;3214733.82;615;1511.351032
-891.2138554;4.139341562;664;1517.186747;19964.45654;3216322.939;606;-895.8989599;4.157450598;673;1514.349183;19962.28309;3214733.82;615;-898.7300885;4.164734375;678;19970.56064;3212805.582;620;1509.304985
-895.8989599;4.157450598;673;1514.349183;19962.28309;3214733.82;615;-898.7300885;4.164734375;678;1511.351032;19970.56064;3212805.582;620;-902.0879765;4.161857605;682;19974.03484;3212091.373;624;1502.968116
-898.7300885;4.164734375;678;1511.351032;19970.56064;3212805.582;620;-902.0879765;4.161857605;682;1509.304985;19974.03484;3212091.373;624;-908.8289855;4.159061899;690;19933.98536;3209350.032;632;1500.503608
-902.0879765;4.161857605;682;1509.304985;19974.03484;3212091.373;624;-908.8289855;4.159061899;690;1502.968116;19933.98536;3209350.032;632;-911.3665224;4.174554464;693;19985.10781;3213905.736;635;1496.521986
-908.8289855;4.159061899;690;1502.968116;19933.98536;3209350.032;632;-911.3665224;4.174554464;693;1500.503608;19985.10781;3213905.736;635;-914.493617;4.172167846;705;19973.99298;3213048.923;647;1502.562064
-911.3665224;4.174554464;693;1500.503608;19985.10781;3213905.736;635;-914.493617;4.172167846;705;1496.521986;19973.99298;3213048.923;647;-908.2733612;4.169896807;717;19961.71963;3216196.973;659;1506.141079
-914.493617;4.172167846;705;1496.521986;19973.99298;3213048.923;647;-908.2733612;4.169896807;717;1502.562064;19961.71963;3216196.973;659;-904.06639;4.156524016;723;19963.94685;3207858.603;664;1518.029891
-908.2733612;4.169896807;717;1502.562064;19961.71963;3216196.973;659;-904.06639;4.156524016;723;1506.141079;19963.94685;3207858.603;664;-892.138587;4.167068425;736;19984.44133;3209412.664;677;1524.398385
-904.06639;4.156524016;723;1506.141079;19963.94685;3207858.603;664;-892.138587;4.167068425;736;1518.029891;19984.44133;3209412.664;677;-884.3822342;4.16801572;743;19977.70493;3215869.277;681;1533.242021
-892.138587;4.167068425;736;1518.029891;19984.44133;3209412.664;677;-884.3822342;4.16801572;743;1524.398385;19977.70493;3215869.277;681;-874.6768617;4.155085961;752;19983.83086;3206072.807;685;1538.735178
-884.3822342;4.16801572;743;1524.398385;19977.70493;3215869.277;681;-874.6768617;4.155085961;752;1533.242021;19983.83086;3206072.807;685;-870.9525692;4.149381138;759;19927.96048;3198389.054;692;1539.478318
-874.6768617;4.155085961;752;1533.242021;19983.83086;3206072.807;685;-870.9525692;4.149381138;759;1538.735178;19927.96048;3198389.054;692;-870.4520368;4.151628503;761;19972.73198;3216168.369;694;1537.777633
-870.9525692;4.149381138;759;1538.735178;19927.96048;3198389.054;692;-870.4520368;4.151628503;761;1539.478318;19972.73198;3216168.369;694;-870.4603381;4.134478527;769;19980.73808;3207897.572;702;1554.197704
-870.4520368;4.151628503;761;1539.478318;19972.73198;3216168.369;694;-870.4603381;4.134478527;769;1537.777633;19980.73808;3207897.572;702;-855.0191327;4.114770652;784;19979.01201;3207598.469;711;1557.228717
-870.4603381;4.134478527;769;1537.777633;19980.73808;3207897.572;702;-855.0191327;4.114770652;784;1554.197704;19979.01201;3207598.469;711;-851.2071156;4.094755298;787;19951.11732;3214526.755;711;1571.500629
-855.0191327;4.114770652;784;1554.197704;19979.01201;3207598.469;711;-851.2071156;4.094755298;787;1557.228717;19951.11732;3214526.755;711;-836.890566;4.113602564;795;19970.84228;3214496.075;711;1587.169154
-851.2071156;4.094755298;787;1557.228717;19951.11732;3214526.755;711;-836.890566;4.113602564;795;1571.500629;19970.84228;3214496.075;711;-822.1616915;4.089709834;804;19951.79019;3207706.329;711;1594.181481
-836.890566;4.113602564;795;1571.500629;19970.84228;3214496.075;711;-822.1616915;4.089709834;804;1587.169154;19951.79019;3207706.329;711;-813.5567901;4.093091562;810;19983.04018;3213309.64;711;1611.293902
-822.1616915;4.089709834;804;1587.169154;19951.79019;3207706.329;711;-813.5567901;4.093091562;810;1594.181481;19983.04018;3213309.64;711;-797.5109756;4.088607031;820;19982.04633;3212964.958;711;1614.214112
-813.5567901;4.093091562;810;1594.181481;19983.04018;3213309.64;711;-797.5109756;4.088607031;820;1611.293902;19982.04633;3212964.958;711;-793.7688564;4.091433626;822;19960.94489;3212386.801;711;1626.913043
-797.5109756;4.088607031;820;1611.293902;19982.04633;3212964.958;711;-793.7688564;4.091433626;822;1614.214112;19960.94489;3212386.801;711;-781.2608696;4.078709273;828;19942.56715;3205771.15;711;1642.223022
-793.7688564;4.091433626;822;1614.214112;19960.94489;3212386.801;711;-781.2608696;4.078709273;828;1626.913043;19942.56715;3205771.15;711;-766.9364508;4.088841717;834;19969.17559;3208976.158;711;1657.829762
-781.2608696;4.078709273;828;1626.913043;19942.56715;3205771.15;711;-766.9364508;4.088841717;834;1642.223022;19969.17559;3208976.158;711;-750.6952381;4.075576697;840;19975.02004;3209758.797;711;1677.200472
-766.9364508;4.088841717;834;1642.223022;19969.17559;3208976.158;711;-750.6952381;4.075576697;840;1657.829762;19975.02004;3209758.797;711;-729.7700472;4.059868583;848;19958.96567;3212523.804;711;1690.91442
-750.6952381;4.075576697;840;1657.829762;19975.02004;3209758.797;711;-729.7700472;4.059868583;848;1677.200472;19958.96567;3212523.804;711;-715.5017585;4.054705936;853;19981.48112;3211650.836;711;1719.9942
-729.7700472;4.059868583;848;1677.200472;19958.96567;3212523.804;711;-715.5017585;4.054705936;853;1690.91442;19981.48112;3211650.836;711;-688.1241299;4.054567175;862;19982.9949;3215646.665;711;1749.047072
-715.5017585;4.054705936;853;1690.91442;19981.48112;3211650.836;711;-688.1241299;4.054567175;862;1719.9942;19982.9949;3215646.665;711;-659.1905855;4.0472854;871;19982.04624;3208069.437;711;1785.934389
-688.1241299;4.054567175;862;1719.9942;19982.9949;3215646.665;711;-659.1905855;4.0472854;871;1749.047072;19982.04624;3208069.437;711;-623.1266968;4.03794937;884;19981.11203;3213197.711;711;1816.197545
-659.1905855;4.0472854;871;1749.047072;19982.04624;3208069.437;711;-623.1266968;4.03794937;884;1785.934389;19981.11203;3213197.711;711;-592.6138393;4.031963942;896;19982.58975;3213894.198;711;1830.519956
-623.1266968;4.03794937;884;1785.934389;19981.11203;3213197.711;711;-592.6138393;4.031963942;896;1816.197545;19982.58975;3213894.198;711;-578.7882483;4.014373171;902;19968.95478;3208780.013;711;1847.969197
-592.6138393;4.031963942;896;1816.197545;19982.58975;3213894.198;711;-578.7882483;4.014373171;902;1830.519956;19968.95478;3208780.013;711;-561.6765677;4.009422822;909;19972.70013;3216337.823;711;1866.620502
-578.7882483;4.014373171;902;1830.519956;19968.95478;3208780.013;711;-561.6765677;4.009422822;909;1847.969197;19972.70013;3216337.823;711;-540.9498364;3.989731203;917;19959.03074;3208676.771;711;1889.512379
-561.6765677;4.009422822;909;1847.969197;19972.70013;3216337.823;711;-540.9498364;3.989731203;917;1866.620502;19959.03074;3208676.771;711;-517.386437;3.973776353;929;19981.11484;3201821.76;711;1911.075212
-540.9498364;3.989731203;917;1866.620502;19959.03074;3208676.771;711;-517.386437;3.973776353;929;1889.512379;19981.11484;3201821.76;711;-496.0413136;3.959918287;944;19962.50095;3213614.661;711;1918.236842
-517.386437;3.973776353;929;1889.512379;19981.11484;3201821.76;711;-496.0413136;3.959918287;944;1911.075212;19962.50095;3213614.661;711;-488.7357895;3.963959942;950;19980.09144;3211724.743;711;1934.223493
-496.0413136;3.959918287;944;1911.075212;19962.50095;3213614.661;711;-488.7357895;3.963959942;950;1918.236842;19980.09144;3211724.743;711;-474.4823285;3.954009656;962;19976.02067;3207852.714;712;1941.650515
-488.7357895;3.963959942;950;1918.236842;19980.09144;3211724.743;711;-474.4823285;3.954009656;962;1934.223493;19976.02067;3207852.714;712;-465.7010309;3.95237885;970;19980.59897;3217853.021;712;1955.535497
-474.4823285;3.954009656;962;1934.223493;19976.02067;3207852.714;712;-465.7010309;3.95237885;970;1941.650515;19980.59897;3217853.021;712;-451.673428;3.930151978;986;19974.48142;3211327.378;712;1958.330645
-465.7010309;3.95237885;970;1941.650515;19980.59897;3217853.021;712;-451.673428;3.930151978;986;1955.535497;19974.48142;3211327.378;712;-449.1189516;3.923760268;992;19979.59856;3216596.177;716;1961.953
-451.673428;3.930151978;986;1955.535497;19974.48142;3211327.378;712;-449.1189516;3.923760268;992;1958.330645;19979.59856;3216596.177;716;-446.815;3.909704861;1000;19968.40768;3210674.649;724;1961.885035
-449.1189516;3.923760268;992;1958.330645;19979.59856;3216596.177;716;-446.815;3.909704861;1000;1961.953;19968.40768;3210674.649;724;-446.0099108;3.897993985;1009;19947.86884;3213857.37;733;1961.31917
-446.815;3.909704861;1000;1961.953;19968.40768;3210674.649;724;-446.0099108;3.897993985;1009;1961.885035;19947.86884;3213857.37;733;-446.8774704;3.898531541;1012;19969.33433;3213434.794;736;1958.030512
-446.0099108;3.897993985;1009;1961.885035;19947.86884;3213857.37;733;-446.8774704;3.898531541;1012;1961.31917;19969.33433;3213434.794;736;-449.1948819;3.893104745;1016;19968.84448;3203092.959;740;1955.833333
-446.8774704;3.898531541;1012;1961.31917;19969.33433;3213434.794;736;-449.1948819;3.893104745;1016;1958.030512;19968.84448;3203092.959;740;-451.6101365;3.888593032;1026;19978.54956;3215901.242;750;1954.364694
-449.1948819;3.893104745;1016;1958.030512;19968.84448;3203092.959;740;-451.6101365;3.888593032;1026;1955.833333;19978.54956;3215901.242;750;-453.3579049;3.879303796;1031;19970.58672;3216154.033;755;1951.759846
-451.6101365;3.888593032;1026;1955.833333;19978.54956;3215901.242;750;-453.3579049;3.879303796;1031;1954.364694;19970.58672;3216154.033;755;-456.9855908;3.882070011;1041;19966.98193;3211713.67;765;1949.57388
-453.3579049;3.879303796;1031;1954.364694;19970.58672;3216154.033;755;-456.9855908;3.882070011;1041;1951.759846;19966.98193;3211713.67;765;-459.6892278;3.876886824;1049;19971.43407;3213957.311;773;1947.928977
-456.9855908;3.882070011;1041;1951.759846;19966.98193;3211713.67;765;-459.6892278;3.876886824;1049;1949.57388;19971.43407;3213957.311;773;-462.0208333;3.876243918;1056;19966.19884;3217368.32;780;1943.933271
-459.6892278;3.876886824;1049;1949.57388;19971.43407;3213957.311;773;-462.0208333;3.876243918;1056;1947.928977;19966.19884;3217368.32;780;-465.7951128;3.869476389;1064;19974.47827;3213756.038;788;1940.802434
-462.0208333;3.876243918;1056;1947.928977;19966.19884;3217368.32;780;-465.7951128;3.869476389;1064;1943.933271;19974.47827;3213756.038;788;-468.1863296;3.880653698;1068;19977.8155;3212237.809;792;1935.761152
-465.7951128;3.869476389;1064;1943.933271;19974.47827;3213756.038;788;-468.1863296;3.880653698;1068;1940.802434;19977.8155;3212237.809;792;-473.9479554;3.872945861;1076;19979.06219;3212739.291;800;1929.623735
-468.1863296;3.880653698;1068;1940.802434;19977.8155;3212237.809;792;-473.9479554;3.872945861;1076;1935.761152;19979.06219;3212739.291;800;-480.0193192;3.87883027;1087;19976.48513;3216216.133;811;1926.885949
-473.9479554;3.872945861;1076;1935.761152;19979.06219;3212739.291;800;-480.0193192;3.87883027;1087;1929.623735;19976.48513;3216216.133;811;-482.6332117;3.87566971;1096;19964.63423;3215904.797;820;1924.567666
-480.0193192;3.87883027;1087;1929.623735;19976.48513;3216216.133;811;-482.6332117;3.87566971;1096;1926.885949;19964.63423;3215904.797;820;-484.7220708;3.889544288;1101;19973.43889;3214760.18;825;1920.169078
-482.6332117;3.87566971;1096;1926.885949;19964.63423;3215904.797;820;-484.7220708;3.889544288;1101;1924.567666;19973.43889;3214760.18;825;-488.5488246;3.89755422;1106;19976.54261;3218057.241;830;1914.536388
-484.7220708;3.889544288;1101;1924.567666;19973.43889;3214760.18;825;-488.5488246;3.89755422;1106;1920.169078;19976.54261;3218057.241;830;-493.9559748;3.917884554;1113;19978.94249;3217588.888;837;1912.03139
-488.5488246;3.89755422;1106;1920.169078;19976.54261;3218057.241;830;-493.9559748;3.917884554;1113;1914.536388;19978.94249;3217588.888;837;-496.0538117;3.918486155;1115;19977.49406;3215412.067;839;1908.033929
-493.9559748;3.917884554;1113;1914.536388;19978.94249;3217588.888;837;-496.0538117;3.918486155;1115;1912.03139;19977.49406;3215412.067;839;-500.6080357;3.916883058;1120;19975.40464;3213569.489;844;1904.165187
-496.0538117;3.918486155;1115;1912.03139;19977.49406;3215412.067;839;-500.6080357;3.916883058;1120;1908.033929;19975.40464;3213569.489;844;-504.848135;3.929116732;1126;19966.84749;3213519.48;850;1899.441696
-500.6080357;3.916883058;1120;1908.033929;19975.40464;3213569.489;844;-504.848135;3.929116732;1126;1904.165187;19966.84749;3213519.48;850;-509.1077739;3.917672943;1132;19974.14519;3208392.303;856;1892.334498
-504.848135;3.929116732;1126;1904.165187;19966.84749;3213519.48;850;-509.1077739;3.917672943;1132;1899.441696;19974.14519;3208392.303;856;-515.6951965;3.920928948;1145;19977.89168;3214793.645;869;1890.366551
-509.1077739;3.917672943;1132;1899.441696;19974.14519;3208392.303;856;-515.6951965;3.920928948;1145;1892.334498;19977.89168;3214793.645;869;-516.4419411;3.926369312;1154;19977.76143;3217334.384;878;1888.138674
-515.6951965;3.920928948;1145;1892.334498;19977.89168;3214793.645;869;-516.4419411;3.926369312;1154;1890.366551;19977.76143;3217334.384;878;-518.3807063;3.920143229;1161;19977.25119;3213750.18;885;1885.96824
-516.4419411;3.926369312;1154;1890.366551;19977.76143;3217334.384;878;-518.3807063;3.920143229;1161;1888.138674;19977.25119;3213750.18;885;-520.47897;3.930993624;1165;19966.79277;3215434.775;889;1881.758738
-518.3807063;3.920143229;1161;1888.138674;19977.25119;3213750.18;885;-520.47897;3.930993624;1165;1885.96824;19966.79277;3215434.775;889;-525.1321398;3.932833773;1173;19969.60465;3212777.375;897;1878.888605
-1492.916667;5.281452381;12;991.9166667;19877.36613;3113615.257;12;-1455.117647;5.156863281;17;960.7058824;19488.86924;3124218.45;17;-1408.083333;4.962896991;24;19816.28024;3140504.341;24;1030.666667
-1455.117647;5.156863281;17;960.7058824;19488.86924;3124218.45;17;-1408.083333;4.962896991;24;1000.333333;19816.28024;3140504.341;24;-1388.8;4.943572917;30;19949.02372;3170866.222;30;1066.054054
-1408.083333;4.962896991;24;1000.333333;19816.28024;3140504.341;24;-1388.8;4.943572917;30;1030.666667;19949.02372;3170866.222;30;-1367.405405;4.948205492;37;19995.11078;3192793.94;37;1085.086957
-1388.8;4.943572917;30;1030.666667;19949.02372;3170866.222;30;-1367.405405;4.948205492;37;1066.054054;19995.11078;3192793.94;37;-1327.869565;4.84431684;46;19986.61805;3178181.001;46;1090.529412
-1367.405405;4.948205492;37;1066.054054;19995.11078;3192793.94;37;-1327.869565;4.84431684;46;1085.086957;19986.61805;3178181.001;46;-1318.784314;4.922390224;51;19979.41541;3198043.573;51;1067.857143
-1327.869565;4.84431684;46;1085.086957;19986.61805;3178181.001;46;-1318.784314;4.922390224;51;1090.529412;19979.41541;3198043.573;51;-1331.553571;4.898956845;56;19958.34413;3178662.229;56;1084.485294
