Assembly,OpenOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
32.61133,6,0.34,0.62,442,45,9,5597
31.369362,11,3.53,8.96,253,25,5,3505
31.369362,11,3.53,8.96,156,15,3,1635
31.369362,11,3.53,8.96,417,40,8,6116
31.369362,11,3.53,8.96,399,40,8,4194
33.96227,13,6.18,11.85,254,25,5,2926
38.05351,13,6.4,11.51,151,15,3,1875
38.05351,13,6.4,11.51,152,15,3,2198
45.77156,13,6.62,11.12,149,15,3,2087
45.77156,13,6.62,11.12,397,40,8,4250
45.77156,13,6.62,11.12,245,25,5,2974
45.77156,13,6.62,11.12,147,15,3,1608
48.221725,13,6.52,11.81,310,30,6,4024
48.221725,13,6.52,11.81,156,15,3,2102
48.221725,13,6.52,11.81,155,15,3,1644
55.53854,15,6.51,11.31,151,15,3,1658
55.53854,15,6.51,11.31,155,15,3,2024
55.53854,15,6.51,11.31,256,25,5,3649
58.681614,18,6.2,8.62,152,15,3,1577
58.681614,18,6.2,8.62,149,15,3,1941
58.681614,18,6.2,8.62,158,15,3,1915
58.681614,18,6.2,8.62,245,25,5,2563
58.681614,18,6.2,8.62,253,25,5,3180
58.681614,18,6.2,8.62,155,15,3,1876
58.87908,23,6.22,11.28,253,25,5,3023
58.87908,23,6.22,11.28,149,15,3,1598
58.87908,23,6.22,11.28,199,20,4,2503
58.87908,23,6.22,11.28,152,15,3,1864
58.87908,23,6.22,11.28,201,20,4,2963
61.005585,23,7.94,9.46,151,15,3,2226
62.67997,21,7.23,10.62,158,15,3,2012
62.67997,21,7.23,10.62,197,20,4,2388
64.65409,20,7.08,10.96,151,15,3,2127
66.78534,16,6.88,10.76,255,25,5,3675
68.57371,14,4.98,9.38,253,25,5,3784
68.57371,14,4.98,9.38,147,15,3,2079
68.0791,12,3.39,7.78,158,15,3,1851
68.0791,12,3.39,7.78,145,15,3,2121
66.272644,9,3.85,9.42,245,25,5,2856
66.272644,9,3.85,9.42,256,25,5,3637
66.822784,8,3.55,8.98,156,15,3,1652
66.822784,8,3.55,8.98,150,15,3,1823
66.24684,10,3.88,8.66,153,15,3,2271
66.24684,10,3.88,8.66,310,30,6,3907
66.24684,10,3.88,8.66,153,15,3,1698
66.24684,10,3.88,8.66,156,15,3,2127
68.32384,14,5.25,9.81,152,15,3,1713
68.66313,12,4.54,11.41,195,20,4,2711
68.66313,12,4.54,11.41,155,15,3,2247
68.66313,12,4.54,11.41,199,20,4,2226
72.0759,11,3.77,8.58,209,20,4,2129
72.0759,11,3.77,8.58,199,20,4,2892
72.0759,11,3.77,8.58,195,20,4,2728
72.0759,11,3.77,8.58,152,15,3,1930
72.0759,11,3.77,8.58,201,20,4,2177
72.0759,11,3.77,8.58,197,20,4,2095
72.0759,11,3.77,8.58,151,15,3,1843
72.06979,14,4.57,10.88,201,20,4,2098
72.06979,14,4.57,10.88,193,20,4,2714
71.87467,15,6.66,10.98,254,25,5,3324
71.87467,15,6.66,10.98,149,15,3,2100
71.87467,15,6.66,10.98,145,15,3,1609
71.87467,15,6.66,10.98,245,25,5,3496
74.540054,18,6.68,10.6,145,15,3,2034
74.540054,18,6.68,10.6,199,20,4,2011
74.540054,18,6.68,10.6,147,15,3,1925
74.540054,18,6.68,10.6,399,40,8,5147
75.22637,20,6.07,11.94,199,20,4,2429
75.22637,20,6.07,11.94,201,20,4,2801
75.22637,20,6.07,11.94,442,45,9,6328
75.977875,18,7.35,9.88,256,25,5,2759
76.26329,14,7.44,11.74,193,20,4,1989
76.26329,14,7.44,11.74,195,20,4,2557
76.26329,14,7.44,11.74,152,15,3,1712
78.82737,15,7.33,11.89,442,45,9,5722
78.82737,15,7.33,11.89,158,15,3,2061
79.30242,13,7.43,10.6,145,15,3,2002
80.09298,13,5.45,11.22,153,15,3,1667
78.37526,9,2.31,5.3,158,15,3,1849
78.37526,9,2.31,5.3,156,15,3,1859
77.04617,8,0.82,2.19,310,30,6,4588
77.04617,8,0.82,2.19,200,20,4,2441
77.04617,8,0.82,2.19,158,15,3,2270
77.04617,8,0.82,2.19,149,15,3,1590
77.04617,8,0.82,2.19,158,15,3,1928
76.374664,13,3.84,9.53,201,20,4,2532
76.374664,13,3.84,9.53,404,40,8,5682
79.03545,13,4.93,12.49,145,15,3,1826
81.83297,13,6.1,11.8,199,20,4,2690
81.83297,13,6.1,11.8,404,40,8,4581
81.83297,13,6.1,11.8,245,25,5,2684
82.54607,13,5.1,10.29,201,20,4,2820
82.54607,13,5.1,10.29,147,15,3,1598
83.9206,14,5.31,8.51,149,15,3,2180
83.25303,12,5.41,11.3,161,15,3,2315
83.25303,12,5.41,11.3,155,15,3,1593
83.25303,12,5.41,11.3,255,25,5,2881
83.25303,12,5.41,11.3,310,30,6,4301
83.25303,12,5.41,11.3,149,15,3,1974
83.109825,15,4.94,9.17,199,20,4,2307
83.109825,15,4.94,9.17,158,15,3,2058
83.109825,15,4.94,9.17,149,15,3,1975
83.109825,15,4.94,9.17,158,15,3,1700
84.90629,18,5.3,10.83,199,20,4,2206
84.90629,18,5.3,10.83,255,25,5,2772
84.90629,18,5.3,10.83,417,40,8,5790
84.90629,18,5.3,10.83,151,15,3,2041
85.79109,21,6.53,11.14,149,15,3,1812
88.22087,15,6.19,11.94,199,20,4,2803
88.48781,12,4.08,8.57,158,15,3,1785
88.359276,8,3.71,8.97,255,25,5,3052
88.359276,8,3.71,8.97,256,25,5,2960
88.359276,8,3.71,8.97,195,20,4,2795
89.42536,9,3.55,8.24,158,15,3,1926
89.42536,9,3.55,8.24,161,15,3,2154
88.214325,8,3.21,7.06,151,15,3,2130
88.214325,8,3.21,7.06,158,15,3,2220
88.214325,8,3.21,7.06,399,40,8,4815
88.214325,8,3.21,7.06,161,15,3,1960
87.260925,12,3.22,7.38,253,25,5,2959
87.260925,12,3.22,7.38,310,30,6,3237
87.260925,12,3.22,7.38,151,15,3,1647
87.260925,12,3.22,7.38,201,20,4,2304
87.85652,15,4.82,11.13,147,15,3,1700
87.85652,15,4.82,11.13,256,25,5,3572
87.85652,15,4.82,11.13,158,15,3,1685
87.85652,15,4.82,11.13,254,25,5,3078
87.85652,15,4.82,11.13,150,15,3,2311
89.715744,19,6.24,10.71,147,15,3,1508
89.715744,19,6.24,10.71,149,15,3,1973
89.715744,19,6.24,10.71,404,40,8,5115
89.715744,19,6.24,10.71,442,45,9,4766
90.58974,19,6.54,11.6,193,20,4,2535
90.58974,19,6.54,11.6,200,20,4,2986
91.553604,18,7.65,8.96,153,15,3,1625
91.553604,18,7.65,8.96,254,25,5,3025
91.553604,18,7.65,8.96,245,25,5,2872
94.006485,18,8.02,10.28,256,25,5,3370
94.006485,18,8.02,10.28,255,25,5,3457
95.49934,17,6.67,10.79,417,40,8,4571
97.433075,15,7.56,10.22,255,25,5,2868
97.433075,15,7.56,10.22,149,15,3,1798
97.433075,15,7.56,10.22,442,45,9,4476
97.433075,15,7.56,10.22,156,15,3,2132
97.67692,17,7.19,12.14,147,15,3,2017
97.67692,17,7.19,12.14,151,15,3,1566
97.67692,17,7.19,12.14,254,25,5,2983
97.67692,17,7.19,12.14,245,25,5,3539
97.67692,17,7.19,12.14,253,25,5,3457
97.78811,19,5.83,12.78,197,20,4,2513
97.78811,19,5.83,12.78,149,15,3,1912
97.78811,19,5.83,12.78,245,25,5,2911
97.23183,20,6.82,11.51,147,15,3,2026
97.23183,20,6.82,11.51,153,15,3,1973
97.23183,20,6.82,11.51,149,15,3,2034
97.74014,21,7.74,11.02,399,40,8,4298
97.74014,21,7.74,11.02,151,15,3,1791
97.74014,21,7.74,11.02,149,15,3,1855
97.74014,21,7.74,11.02,151,15,3,2144
97.74014,21,7.74,11.02,149,15,3,1793
97.18967,24,8.04,10.36,145,15,3,2008
97.18967,24,8.04,10.36,155,15,3,2069
97.71242,21,7.35,11.49,156,15,3,2259
97.71242,21,7.35,11.49,255,25,5,3707
97.44857,20,6.04,11.92,404,40,8,4517
97.44857,20,6.04,11.92,209,20,4,2474
97.99126,17,7.18,11.36,245,25,5,3404
97.99126,17,7.18,11.36,193,20,4,2059
98.912476,13,7.1,11.86,150,15,3,1501
99.63152,9,5.04,10.91,147,15,3,2135
99.63152,9,5.04,10.91,442,45,9,5664
99.87443,11,4.48,9.01,193,20,4,2735
99.87443,11,4.48,9.01,145,15,3,2029
99.87443,11,4.48,9.01,417,40,8,5683
98.90265,13,5.53,11.7,310,30,6,4304
98.90265,13,5.53,11.7,152,15,3,1587
99.55327,11,5.6,12.23,195,20,4,2092
99.93712,12,4.88,11.32,199,20,4,2615
99.93712,12,4.88,11.32,161,15,3,2310
99.93712,12,4.88,11.32,209,20,4,2488
100.177635,14,5.6,10.12,161,15,3,2016
100.177635,14,5.6,10.12,151,15,3,1755
100.177635,14,5.6,10.12,254,25,5,2701
99.94701,13,5.49,10.97,156,15,3,1895
99.94701,13,5.49,10.97,255,25,5,3727
99.977455,13,5.71,10.85,152,15,3,1892
99.4256,13,4.49,9.38,255,25,5,3174
99.4256,13,4.49,9.38,150,15,3,1829
99.4256,13,4.49,9.38,399,40,8,4926
99.4256,13,4.49,9.38,153,15,3,2237
99.4256,13,4.49,9.38,155,15,3,2006
98.75993,17,4.19,9.96,161,15,3,1894
98.35339,15,5.29,11.17,147,15,3,1501
98.35339,15,5.29,11.17,195,20,4,2290
98.35339,15,5.29,11.17,255,25,5,2793
98.35339,15,5.29,11.17,147,15,3,1630
98.35339,15,5.29,11.17,253,25,5,3518
98.10117,18,5.35,10.69,147,15,3,1897
98.10117,18,5.35,10.69,158,15,3,1789
98.82338,17,6.77,10.73,149,15,3,2015
98.82338,17,6.77,10.73,256,25,5,2878
98.456055,16,4.91,11.5,417,40,8,5761
98.456055,16,4.91,11.5,404,40,8,5230
98.8,14,4.99,11.34,255,25,5,2620
98.8,14,4.99,11.34,199,20,4,2579
98.85319,14,7.07,10.38,254,25,5,3773
99.30349,11,5.34,10.28,199,20,4,2210
99.30349,11,5.34,10.28,149,15,3,1598
99.247856,11,3.86,9.59,253,25,5,3658
98.578476,7,1.38,3.16,310,30,6,3631
97.68558,6,1.55,3.75,404,40,8,4104
96.990776,7,3.18,7.19,253,25,5,3429
96.33033,8,3.1,7,158,15,3,1908
96.33033,8,3.1,7,145,15,3,1740
95.72274,9,1.66,4.07,195,20,4,2675
95.72274,9,1.66,4.07,156,15,3,1851
95.72274,9,1.66,4.07,158,15,3,2214
95.33144,11,3.15,8.47,150,15,3,1644
95.33144,11,3.15,8.47,197,20,4,2147
95.77531,11,5.04,10.15,156,15,3,2223
95.77531,11,5.04,10.15,255,25,5,3344
95.70089,13,3.74,7.71,151,15,3,2021
95.10155,9,2.21,5.01,161,15,3,1858
95.10155,9,2.21,5.01,199,20,4,2181
95.10155,9,2.21,5.01,150,15,3,1623
95.10155,9,2.21,5.01,197,20,4,2062
94.30072,9,1.5,4.32,256,25,5,3397
94.30072,9,1.5,4.32,193,20,4,2678
94.30072,9,1.5,4.32,399,40,8,4660
93.960175,11,4.23,10.6,255,25,5,3814
93.960175,11,4.23,10.6,149,15,3,2011
93.960175,11,4.23,10.6,147,15,3,1501
93.960175,11,4.23,10.6,442,45,9,5865
95.191666,13,6.3,11.69,255,25,5,3595
97.04616,10,6.01,11.88,161,15,3,2182
97.04616,10,6.01,11.88,153,15,3,2294
97.52414,9,3.82,8.86,158,15,3,2356
96.43736,8,2.08,5.18,255,25,5,3367
96.43736,8,2.08,5.18,245,25,5,3449
96.9057,10,2.56,7.17,255,25,5,3426
96.9057,10,2.56,7.17,155,15,3,1750
96.64942,9,3.65,9.42,245,25,5,2503
96.64942,9,3.65,9.42,149,15,3,1686
95.98784,9,3.26,9.4,199,20,4,2227
95.56097,9,3.73,8.95,152,15,3,2062
95.56097,9,3.73,8.95,417,40,8,6065
95.71399,11,4.17,11.23,156,15,3,1603
96.41236,11,3.44,8.53,150,15,3,1641
95.21954,8,1.99,5.14,417,40,8,4784
93.957985,3,1.8,4.58,245,25,5,2699
93.957985,3,1.8,4.58,156,15,3,2087
93.957985,3,1.8,4.58,153,15,3,1927
93.32795,6,1.44,3.64,158,15,3,2179
93.32795,6,1.44,3.64,195,20,4,2680
93.32795,6,1.44,3.64,199,20,4,2606
93.32795,6,1.44,3.64,397,40,8,4698
93.32795,6,1.44,3.64,245,25,5,3552
93.32795,6,1.44,3.64,399,40,8,5541
93.20553,12,5.12,10.02,193,20,4,2287
96.02512,13,6.64,11.5,209,20,4,3035
96.02512,13,6.64,11.5,417,40,8,5462
100.35475,14,5.62,11.92,199,20,4,2103
100.35475,14,5.62,11.92,151,15,3,1970
100.236496,13,4.96,12.38,147,15,3,1988
100.42695,12,4.66,10.07,442,45,9,6212
100.42695,12,4.66,10.07,197,20,4,2864
101.26506,12,4.34,9.41,147,15,3,2057
101.26506,12,4.34,9.41,195,20,4,1956
101.26506,12,4.34,9.41,152,15,3,1632
101.26506,12,4.34,9.41,152,15,3,2067
101.17963,15,4.2,10.46,201,20,4,2450
101.17963,15,4.2,10.46,156,15,3,2093
101.16417,13,4.3,9.92,158,15,3,1586
101.42329,13,4.07,8.5,155,15,3,1683
101.42329,13,4.07,8.5,153,15,3,1598
101.562805,14,3.65,9.06,158,15,3,1883
101.562805,14,3.65,9.06,152,15,3,1826
101.562805,14,3.65,9.06,201,20,4,2056
101.024216,14,3.93,7.32,150,15,3,1726
100.596535,12,2.89,7.07,158,15,3,2034
100.596535,12,2.89,7.07,158,15,3,1689
100.596535,12,2.89,7.07,199,20,4,2767
100.596535,12,2.89,7.07,209,20,4,2590
100.114555,10,4.21,8.27,155,15,3,2266
100.114555,10,4.21,8.27,156,15,3,1623
100.114555,10,4.21,8.27,404,40,8,4846
100.114555,10,4.21,8.27,161,15,3,2064
100.114555,10,4.21,8.27,156,15,3,1566
100.31018,13,5.02,12.3,255,25,5,3812
100.31018,13,5.02,12.3,158,15,3,1657
100.72501,12,5.4,11.24,310,30,6,4525
100.72501,12,5.4,11.24,310,30,6,3903
103.17919,11,5.14,9.79,145,15,3,1948
103.17919,11,5.14,9.79,156,15,3,1918
103.17919,11,5.14,9.79,255,25,5,2741
102.84663,9,2.68,6.27,147,15,3,1792
102.84663,9,2.68,6.27,151,15,3,2001
102.84663,9,2.68,6.27,255,25,5,3375
104.06026,11,4.17,10.68,200,20,4,2731
104.191826,12,3.23,7.04,253,25,5,2982
104.191826,12,3.23,7.04,145,15,3,1848
104.80084,12,2.32,6.01,158,15,3,2100
103.03999,6,0.08,0,151,15,3,1904
103.03999,6,0.08,6.01,253,25,5,2912
103.03999,6,0.08,6.01,197,20,4,2147
102.44988,7,2.47,6.45,145,15,3,1517
102.44988,7,2.47,6.45,255,25,5,2710
102.30832,7,3.32,8.3,256,25,5,2903
102.30832,7,3.32,8.3,151,15,3,2129
102.39271,9,4.45,10.31,199,20,4,2283
102.47085,10,4.71,11.02,151,15,3,1581
102.43486,12,6.58,10.9,155,15,3,1618
8.041667,7,1.46,3.75,199,20,4,2771
8.041667,7,1.46,3.75,255,25,5,2571
8.041667,7,1.46,3.75,254,25,5,2918
8.041667,7,1.46,3.75,156,15,3,2228
8.041667,7,1.46,3.75,417,40,8,4947
11.785677,11,4.76,10.62,145,15,3,1829
17.090067,10,4.82,9.56,200,20,4,2937
17.090067,10,4.82,9.56,158,15,3,1949
17.090067,10,4.82,9.56,254,25,5,2820
17.090067,10,4.82,9.56,256,25,5,3098
23.898333,13,6.33,11.01,442,45,9,5915
28.463156,12,6.32,11.7,256,25,5,3446
35.968155,7,2.21,5.21,151,15,3,1659
35.968155,7,2.21,5.21,195,20,4,2227
35.968155,7,2.21,5.21,199,20,4,2000
33.57028,10,1.33,3.79,209,20,4,2381
38.314976,9,4.14,8.92,199,20,4,2869
37.45441,9,3.64,7.92,254,25,5,2589
37.45441,9,3.64,7.92,149,15,3,1766
36.317707,10,3.12,7.81,397,40,8,5434
36.317707,10,3.12,7.81,404,40,8,5138
36.317707,10,3.12,7.81,156,15,3,2109
40.822697,12,5.38,11.3,399,40,8,4027
40.822697,12,5.38,11.3,195,20,4,2358
45.171043,11,5.36,10.68,161,15,3,1685
45.171043,11,5.36,10.68,197,20,4,2718
45.171043,11,5.36,10.68,417,40,8,5558
45.171043,11,5.36,10.68,417,40,8,5210
50.309425,14,6.53,10.7,256,25,5,3080
50.309425,14,6.53,10.7,209,20,4,2275
50.309425,14,6.53,10.7,255,25,5,3585
54.572445,16,7.21,10.97,150,15,3,2223
54.572445,16,7.21,10.97,199,20,4,2809
57.75163,14,7.38,10.54,147,15,3,1853
57.75163,14,7.38,10.54,151,15,3,2090
60.812675,15,6.19,10.95,158,15,3,2275
60.812675,15,6.19,10.95,156,15,3,2039
60.812675,15,6.19,10.95,145,15,3,1599
63.31675,17,6.01,11.84,255,25,5,3464
65.07554,14,3.22,7.47,152,15,3,2022
65.6907,12,2.71,5.96,147,15,3,1813
65.6907,12,2.71,5.96,245,25,5,3002
65.6907,12,2.71,5.96,145,15,3,1656
66.50532,11,3.67,8.43,199,20,4,2708
66.50532,11,3.67,8.43,404,40,8,4395
67.093056,10,4.04,8.35,158,15,3,2347
67.093056,10,4.04,8.35,156,15,3,2076
66.50235,12,3.92,10.2,255,25,5,2830
66.50235,12,3.92,10.2,255,25,5,3605
66.50235,12,3.92,10.2,442,45,9,6518
66.234505,11,5.62,11.69,255,25,5,3271
68.50865,11,5.6,9.95,193,20,4,2625
69.151474,11,5.12,10.23,256,25,5,2709
70.64822,11,4.33,9.01,145,15,3,2099
70.64822,11,4.33,9.01,150,15,3,1628
70.64822,11,4.33,9.01,158,15,3,2141
69.04414,10,2.74,6.97,156,15,3,1694
69.04414,10,2.74,6.97,152,15,3,1723
69.04414,10,2.74,6.97,399,40,8,5688
68.16277,13,1.82,5.4,147,15,3,1945
68.16277,13,1.82,5.4,193,20,4,2390
68.944016,12,5.06,10.64,145,15,3,1607
69.76646,10,4.74,10.27,399,40,8,4273
69.76646,10,4.74,10.27,161,15,3,1821
69.76646,10,4.74,10.27,256,25,5,2835
69.76646,10,4.74,10.27,156,15,3,2242
68.155106,10,4.65,9.59,158,15,3,1609
68.39845,9,4.88,8.1,253,25,5,3111
68.39845,9,4.88,8.1,201,20,4,2392
71.79782,10,3,6.56,404,40,8,4515
71.79782,10,3,6.56,150,15,3,1605
71.79782,10,3,6.56,255,25,5,3643
72.4156,12,4.5,10.84,147,15,3,2157
72.4156,12,4.5,10.84,153,15,3,2218
72.4156,12,4.5,10.84,253,25,5,3592
72.4156,12,4.5,10.84,199,20,4,2889
75.18874,12,5.33,10.65,149,15,3,2118
75.18874,12,5.33,10.65,155,15,3,2021
75.18874,12,5.33,10.65,201,20,4,2435
75.766624,13,3.55,8.12,147,15,3,1749
75.766624,13,3.55,8.12,145,15,3,1892
75.766624,13,3.55,8.12,253,25,5,2887
74.87775,12,2.75,6.19,442,45,9,6000
75.50694,12,4.84,10.82,245,25,5,3267
75.50694,12,4.84,10.82,161,15,3,2361
75.960655,11,4.22,9.25,147,15,3,1471
75.960655,11,4.22,9.25,145,15,3,1893
76.05173,11,3.96,10.1,149,15,3,2183
76.05173,11,3.96,10.1,199,20,4,2594
76.05173,11,3.96,10.1,145,15,3,1587
75.249115,10,3.81,8.6,256,25,5,3460
75.249115,10,3.81,8.6,195,20,4,2806
74.27242,12,4.48,9.84,158,15,3,2360
74.27242,12,4.48,9.84,399,40,8,4999
75.665924,12,4.7,10.92,255,25,5,3678
76.6329,11,5.1,11.32,199,20,4,2093
76.6329,11,5.1,11.32,151,15,3,2233
76.6329,11,5.1,11.32,442,45,9,5948
78.14314,12,4.02,9.88,245,25,5,3199
78.14314,12,4.02,9.88,310,30,6,4174
78.14314,12,4.02,9.88,253,25,5,3192
78.14314,12,4.02,9.88,156,15,3,2297
78.14314,12,4.02,9.88,442,45,9,6580
80.91802,15,6.54,12.19,255,25,5,3678
84.24459,12,4.42,9.56,156,15,3,1620
84.54163,12,2.74,5.71,209,20,4,2665
85.6226,9,1.45,3.73,200,20,4,2854
85.6226,9,1.45,3.73,145,15,3,1730
84.4982,8,1.26,2.43,193,20,4,1934
84.42543,8,3.56,7.69,399,40,8,5498
83.20187,8,0.62,0.94,197,20,4,2115
84.0442,7,1.95,5.29,145,15,3,1595
84.0442,7,1.95,5.29,158,15,3,2189
84.0442,7,1.95,5.29,200,20,4,2654
83.336945,8,4.65,10.03,197,20,4,2587
82.98877,8,3.73,8.69,256,25,5,2988
82.98877,8,3.73,8.69,158,15,3,1638
84.92917,7,4.02,9.76,397,40,8,4564
84.92917,7,4.02,9.76,404,40,8,5517
85.628334,8,3.67,7.88,209,20,4,3040
85.628334,8,3.67,7.88,254,25,5,3296
86.138954,9,3.92,10.59,399,40,8,4459
86.138954,9,3.92,10.59,153,15,3,1667
86.138954,9,3.92,10.59,195,20,4,2557
86.138954,9,3.92,10.59,161,15,3,1611
88.778595,11,6.34,11.51,442,45,9,4945
88.778595,11,6.34,11.51,404,40,8,5264
88.778595,11,6.34,11.51,442,45,9,4694
88.778595,11,6.34,11.51,200,20,4,2976
89.81739,15,6.08,12.2,417,40,8,5653
89.81739,15,6.08,12.2,255,25,5,3021
89.81739,15,6.08,12.2,149,15,3,1685
92.542946,15,7.3,10.38,199,20,4,2817
92.542946,15,7.3,10.38,152,15,3,2042
96.63199,16,6.58,10.67,153,15,3,1943
96.63199,16,6.58,10.67,147,15,3,1858
98.3172,16,5.31,11.62,397,40,8,5546
98.3172,16,5.31,11.62,442,45,9,4717
98.49325,16,5.71,10.73,147,15,3,1876
98.49325,16,5.71,10.73,310,30,6,4003
98.47083,17,5.08,10.64,199,20,4,2251
97.893425,15,5.12,9.86,256,25,5,2914
97.893425,15,5.12,9.86,156,15,3,1643
97.893425,15,5.12,9.86,195,20,4,2409
98.207,13,4.79,10.1,245,25,5,3458
98.207,13,4.79,10.1,310,30,6,4124
98.207,13,4.79,10.1,149,15,3,2176
98.61434,16,5.85,11.69,147,15,3,2071
98.61434,16,5.85,11.69,149,15,3,1840
98.61434,16,5.85,11.69,147,15,3,2004
98.92055,16,5.97,11.92,253,25,5,2992
98.92055,16,5.97,11.92,195,20,4,2385
99.03771,17,5.31,12.4,255,25,5,2969
99.03771,17,5.31,12.4,155,15,3,1834
99.05238,16,5.44,9.99,147,15,3,1835
99.05238,16,5.44,9.99,161,15,3,1615
100.309204,16,4.31,10.34,442,45,9,6090
100.309204,16,4.31,10.34,199,20,4,2296
100.309204,16,4.31,10.34,150,15,3,1753
100.29395,16,5.36,10.88,147,15,3,1787
100.29395,16,5.36,10.88,193,20,4,2275
100.29395,16,5.36,10.88,199,20,4,2542
100.50596,13,4.49,10.12,404,40,8,4516
100.50596,13,4.49,10.12,201,20,4,2843
102.19487,10,5.98,11.66,152,15,3,1546
102.19487,10,5.98,11.66,193,20,4,2889
102.535545,10,4.76,10.73,253,25,5,3653
102.535545,10,4.76,10.73,156,15,3,1694
102.535545,10,4.76,10.73,150,15,3,2023
101.994865,11,5.12,11.27,253,25,5,2938
100.590485,9,2.72,6.51,149,15,3,1590
100.590485,9,2.72,6.51,151,15,3,1644
99.57186,8,1.15,2.67,199,20,4,2512
99.57186,8,1.15,2.67,200,20,4,2929
99.57186,8,1.15,2.67,156,15,3,2256
99.57186,8,1.15,2.67,147,15,3,1887
98.59567,11,1.54,4.29,161,15,3,2240
98.668465,10,4.48,10.16,195,20,4,2881
98.668465,10,4.48,10.16,152,15,3,1592
98.34822,10,3.84,8.88,256,25,5,2835
98.34822,10,3.84,8.88,199,20,4,2557
98.34822,10,3.84,8.88,147,15,3,1846
98.34822,10,3.84,8.88,417,40,8,5968
98.34822,10,3.84,8.88,147,15,3,2192
97.85839,13,4.79,10.65,442,45,9,5257
97.85839,13,4.79,10.65,255,25,5,3811
97.85839,13,4.79,10.65,199,20,4,2245
98.17376,15,6,10.38,399,40,8,4947
99.0596,13,6.84,10.7,158,15,3,2256
99.0596,13,6.84,10.7,245,25,5,2591
102.05746,12,5.47,9.9,150,15,3,1977
102.05746,12,5.47,9.9,156,15,3,1691
102.32962,11,4.27,10.05,145,15,3,1932
102.32962,11,4.27,10.05,149,15,3,1582
102.77868,11,3.14,6.71,256,25,5,3279
102.77868,11,3.14,6.71,145,15,3,1990
102.77868,11,3.14,6.71,253,25,5,3351
102.14444,13,4.47,9.81,199,20,4,2349
102.14444,13,4.47,9.81,153,15,3,1731
102.03516,14,4.45,9.48,442,45,9,5538
102.28604,12,4.66,9.53,201,20,4,2093
102.28604,12,4.66,9.53,399,40,8,5426
102.28604,12,4.66,9.53,404,40,8,4633
102.10616,13,6,11.07,253,25,5,3586
101.72518,12,5.26,9.15,199,20,4,2797
101.87934,11,4.64,9.97,256,25,5,3031
101.87934,11,4.64,9.97,153,15,3,2209
101.56649,10,5.18,11.81,197,20,4,2725
101.56649,10,5.18,11.81,149,15,3,2175
101.91078,10,3.99,9.18,245,25,5,2889
101.91078,10,3.99,9.18,147,15,3,1825
101.928505,12,3.67,9.04,153,15,3,2080
102.03499,12,2.89,5.69,254,25,5,3356
102.03499,12,2.89,5.69,417,40,8,5664
102.03499,12,2.89,5.69,245,25,5,3657
102.03499,12,2.89,5.69,399,40,8,4000
101.356445,15,3.66,8.74,150,15,3,1726
101.356445,15,3.66,8.74,155,15,3,2042
101.356445,15,3.66,8.74,147,15,3,2139
101.216736,14,5.25,10.79,147,15,3,2055
101.216736,14,5.25,10.79,156,15,3,2189
101.216736,14,5.25,10.79,209,20,4,2435
101.216736,14,5.25,10.79,404,40,8,4390
102.1603,12,6.25,10.81,161,15,3,1985
102.1603,12,6.25,10.81,156,15,3,1781
102.58133,13,4.79,9.12,158,15,3,1767
102.58133,13,4.79,9.12,397,40,8,4357
102.58133,13,4.79,9.12,153,15,3,1930
102.895004,14,5.97,11.65,193,20,4,2022
102.895004,14,5.97,11.65,310,30,6,3383
102.895004,14,5.97,11.65,153,15,3,2048
104.842636,15,4.66,10.84,199,20,4,2371
104.842636,15,4.66,10.84,310,30,6,3192
104.842636,15,4.66,10.84,151,15,3,1975
104.842636,15,4.66,10.84,151,15,3,2066
104.842636,15,4.66,10.84,404,40,8,4237
104.45114,17,6.7,11.2,417,40,8,6009
104.45114,17,6.7,11.2,310,30,6,4075
104.45114,17,6.7,11.2,145,15,3,1701
104.89785,17,6.81,11.44,145,15,3,1664
104.89785,17,6.81,11.44,201,20,4,2636
104.89785,17,6.81,11.44,147,15,3,1737
105.49047,18,7.27,9.79,145,15,3,1473
105.49047,18,7.27,9.79,147,15,3,1577
105.580215,20,6.99,10.41,195,20,4,2133
105.580215,20,6.99,10.41,156,15,3,1767
105.580215,20,6.99,10.41,200,20,4,2840
105.580215,20,6.99,10.41,201,20,4,2104
105.85016,19,8.23,10.12,195,20,4,2137
105.86131,16,6.85,11.6,149,15,3,1607
105.50481,11,2.77,6.9,197,20,4,2596
105.50481,11,2.77,6.9,256,25,5,3790
105.50481,11,2.77,6.9,255,25,5,2774
104.86869,10,3.38,7.88,199,20,4,2279
105.5324,8,5.54,11.6,417,40,8,4558
105.5324,8,5.54,11.6,201,20,4,2420
106.03986,8,5.07,10.54,193,20,4,2703
105.56285,9,3.04,7.04,201,20,4,2672
105.56285,9,3.04,7.04,149,15,3,1493
104.95244,11,3.29,8.65,255,25,5,2735
105.06503,9,3.43,7.94,153,15,3,2013
105.06503,9,3.43,7.94,145,15,3,1910
105.06503,9,3.43,7.94,256,25,5,3461
104.837906,11,4.64,9.53,253,25,5,2835
104.75365,10,3.85,9.62,256,25,5,2781
104.75365,10,3.85,9.62,156,15,3,1594
104.75365,10,3.85,9.62,147,15,3,1941
104.75365,10,3.85,9.62,197,20,4,2190
104.57919,12,2.84,8.16,254,25,5,2704
104.57919,12,2.84,8.16,209,20,4,2284
